Date/Time,CORE_BOTTOM SUB CAT:Water Use Connections Plant Hot Water Energy [J](Hourly),CORE_MID SUB CAT:Water Use Connections Plant Hot Water Energy [J](Hourly),CORE_TOP SUB CAT:Water Use Connections Plant Hot Water Energy [J](Hourly),DATACENTER_EXTRAWATERHEATC:Heating Coil Heating Rate [W](Hourly),CORE_BOTTOM VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),CORE_MID VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),CORE_TOP VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_BOT_ZN_3 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_BOT_ZN_2 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_BOT_ZN_1 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_BOT_ZN_4 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_MID_ZN_3 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_MID_ZN_2 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_MID_ZN_1 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_MID_ZN_4 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_TOP_ZN_3 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_TOP_ZN_2 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_TOP_ZN_1 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_TOP_ZN_4 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),CAV_BAS_HEATC:Heating Coil Heating Rate [W](Hourly),VAV_BOT WITH REHEAT_HEATC:Heating Coil Heating Rate [W](Hourly),VAV_MID WITH REHEAT_HEATC:Heating Coil Heating Rate [W](Hourly),VAV_TOP WITH REHEAT_HEATC:Heating Coil Heating Rate [W](Hourly),CAV_BAS_COOLC:Cooling Coil Total Cooling Rate [W](Hourly),VAV_BOT WITH REHEAT_COOLC:Cooling Coil Total Cooling Rate [W](Hourly),VAV_MID WITH REHEAT_COOLC:Cooling Coil Total Cooling Rate [W](Hourly),VAV_TOP WITH REHEAT_COOLC:Cooling Coil Total Cooling Rate [W](Hourly),HEAT PUMP COOLING MODE AIRLOOP DATACENTER BASEMENT:Cooling Coil Total Cooling Rate [W](Hourly),HEAT PUMP COOLING MODE AIRLOOP DATACENTER BOT:Cooling Coil Total Cooling Rate [W](Hourly),HEAT PUMP COOLING MODE AIRLOOP DATACENTER MID:Cooling Coil Total Cooling Rate [W](Hourly),HEAT PUMP COOLING MODE AIRLOOP DATACENTER TOP:Cooling Coil Total Cooling Rate [W](Hourly),HEAT PUMP HEATING MODE AIRLOOP DATACENTER BASEMENT:Heating Coil Heating Rate [W](Hourly),HEAT PUMP HEATING MODE AIRLOOP DATACENTER BOT:Heating Coil Heating Rate [W](Hourly),HEAT PUMP HEATING MODE AIRLOOP DATACENTER MID:Heating Coil Heating Rate [W](Hourly),HEAT PUMP HEATING MODE AIRLOOP DATACENTER TOP:Heating Coil Heating Rate [W](Hourly),DATACENTER_EXTRAELECHEATC:Heating Coil Heating Rate [W](Hourly),HEAT PUMP DX SUPP HEATING COIL AIRLOOP DATACENTER BASEMENT:Heating Coil Heating Rate [W](Hourly),HEAT PUMP DX SUPP HEATING COIL AIRLOOP DATACENTER BOT:Heating Coil Heating Rate [W](Hourly),HEAT PUMP DX SUPP HEATING COIL AIRLOOP DATACENTER MID:Heating Coil Heating Rate [W](Hourly),HEAT PUMP DX SUPP HEATING COIL AIRLOOP DATACENTER TOP:Heating Coil Heating Rate [W](Hourly) 
 01/02  07:00:00,1637599.968652329,16375999.686523295,1637599.968652329,0.0,0.0,5699.190524257613,65018.234846358624,0.0,101.99042959230569,2348.681784635664,0.0,91673.03414916921,58538.290963598185,57275.021157043295,48678.53296091747,11725.370385344111,11656.302771215358,15254.833357876238,10536.537523106937,0.0,0.0,0.0,0.0,0.0,0.0,1.129746923506653,0.0,1937.118270483008,1549.4817503489856,1105.6097685023329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  08:00:00,4444914.20062775,44449142.00627751,4444914.20062775,0.0,0.0,0.0,48424.35488890393,0.0,39.530199766740249,1346.4547656635912,0.0,72644.70834462698,44914.90400434035,45659.07847892306,39590.74013804271,11724.715402827094,8680.962104963675,11593.608958142033,8104.106575991518,0.0,14114.158579457619,206628.39651406013,24534.96409087219,0.0,0.0,0.0,0.0,1945.206424063628,1491.8254081450332,2043.9879972976469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  09:00:00,8187999.843261645,81879998.43261643,8187999.843261645,0.0,0.0,0.0,22674.842852051315,0.0,0.0,0.0,0.0,38914.63852064628,19247.768915952835,12816.989838734718,20137.082665189355,10225.478195457265,4744.549174152556,6045.808340118765,5098.864678138281,0.0,2387.884994455525,173918.963713705,20943.859338546983,0.0,0.0,0.0,0.0,1972.3960237556187,1575.8300754663972,3882.4618182941578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  10:00:00,8685934.56698893,86859345.66988932,8685934.56698893,0.0,0.0,0.0,13784.26268934526,0.0,0.0,0.0,0.0,28943.17302671565,1656.6366954061339,0.0,14900.786415706156,7370.321168886647,2250.303857897552,1704.2778913039984,4033.238853453125,0.0,0.0,134455.50499366967,16613.57496956756,0.0,0.0,0.0,0.0,1976.8888694540966,1691.0658793529518,5823.401088858923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  11:00:00,8897092.592772203,88970925.927722,8897092.592772203,0.0,0.0,0.0,6528.23886263285,0.0,0.0,0.0,0.0,20708.074847880154,9079.978015080409,0.0,10600.562903980535,5581.68369321779,2038.6397762175864,57.845713839637138,3143.7457904846889,0.0,0.0,106100.9419622112,13249.773119141404,0.0,0.0,0.0,0.0,1937.5993810623248,1759.3531904379436,7031.728797545286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  12:00:00,10738043.644205876,107380436.44205879,10738043.644205876,0.0,0.0,0.0,1598.7107835922814,0.0,0.0,0.0,0.0,13646.939348283164,5120.057886972093,0.0,6693.750191118677,4238.582412148064,2066.049785577563,0.0,2318.8708979411064,0.0,0.0,82180.7474134618,10432.543189137583,0.0,0.0,0.0,0.0,1923.542584684588,1807.0342877033045,7931.147007397539,20.504379451741426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  13:00:00,13014396.901291924,130143969.01291922,13014396.901291924,0.0,0.0,0.0,2107.7826471468945,0.0,0.0,0.0,0.0,15250.486600600581,12088.934755451148,0.0,7830.0046154914339,3952.3501762351118,2225.4892002768317,0.0,2101.509910714673,0.0,0.0,59535.59396098095,7709.233833797868,0.0,0.0,0.0,0.0,1886.5407037963497,1837.6273546398307,8569.437769984404,203.02184732739728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  14:00:00,12339765.403398438,123397654.0339844,12339765.403398438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7066.291608078144,4347.720874749535,0.0,572.5982407739367,2743.0162275237346,1600.3968801911408,0.0,1034.304393189181,0.0,0.0,56232.59260468054,7136.232846475086,0.0,0.0,0.0,0.0,2075.872587225863,1864.1790401435517,9102.509063785987,351.49016398703926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  15:00:00,7765606.521882818,77656065.21882817,7765606.521882818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4926.919327949648,10343.66683416258,0.0,0.0,2271.4740382241068,1411.4793898260899,0.0,517.3486680890668,0.0,0.0,46651.96292764838,6047.466963330674,0.0,0.0,0.0,0.0,2379.9065661249849,1909.6750301195373,9898.146506026165,482.9216324689443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  16:00:00,7530642.032710007,75306420.32710007,7530642.032710007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4099.490868431912,4089.5930447993575,0.0,0.0,2035.848322500133,1361.4013653810162,0.0,23.11146144614511,0.0,0.0,36575.02621232989,5102.1963347682499,0.0,0.0,0.0,0.0,2504.110748581111,1962.3635629967146,10880.906373493513,602.7178450217019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  17:00:00,10046651.143273486,100466511.43273485,10046651.143273486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2651.9536420466886,3520.0151753150037,0.0,0.0,1777.8609563240178,1269.791368410034,0.0,315.91459883012979,0.0,0.0,35876.34589388329,5171.858116453286,0.0,0.0,0.0,0.0,2365.3880934512787,2005.2308662395108,11780.368955204409,697.3392015691021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  18:00:00,5938373.692251069,59383736.92251069,5938373.692251069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17403.32978350543,13351.130231169007,0.0,6470.059309482927,3365.2400069606617,2308.51705750449,1080.5770036777636,1681.9268491181366,0.0,0.0,48810.72662352058,6803.974380780363,0.0,0.0,0.0,0.0,2234.637900602667,1898.4638029070646,10661.818002549038,585.7754518638852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  19:00:00,4785377.365996031,47853773.6599603,4785377.365996031,0.0,0.0,0.0,4459.123069642446,0.0,0.0,0.0,0.0,23764.646223905333,17841.50827546886,0.0,13217.63710122269,4135.049561471344,2860.8783930864849,2306.3846099985987,2275.8625875528548,0.0,750.4515439872093,65526.17558587605,8792.53310639565,0.0,0.0,0.0,0.0,1951.9724675559658,1755.907205199346,8953.561982051404,410.72993189676239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  20:00:00,3423145.637499906,34231456.37499906,3423145.637499906,0.0,0.0,0.0,5795.992145423867,0.0,0.0,0.0,0.0,25750.206681160165,19409.270030322405,5909.0785291754759,15197.83926068706,4390.729666013728,3074.288322709103,2800.0460280143777,2496.10922334225,0.0,1982.2602907406197,70972.62997740392,9493.414197971073,0.0,0.0,0.0,0.0,1484.1792060289736,1669.5882329354743,7926.728560436862,314.24050133470879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  21:00:00,3878910.20790126,38789102.079012598,3878910.20790126,0.0,0.0,0.0,6842.854252795384,0.0,0.0,0.0,0.0,28505.321651277907,21439.704545147473,13119.785818198216,17102.706394620633,4691.20404009446,3307.367543367245,3289.4230121809034,2719.594164189882,0.0,2796.9332229236918,71680.84149010727,9611.22145464968,0.0,0.0,0.0,0.0,1191.6294469865955,1612.498865618017,7251.6393468205819,258.228487347355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  22:00:00,1844955.369628199,18449553.69628199,1844955.369628199,0.0,0.0,0.0,7414.157723531412,0.0,0.0,0.0,0.0,29300.43633118496,22230.26649473458,16849.32075704016,17734.101988769915,4770.096411847576,3391.0508535799747,3568.8225666819805,2806.651063977857,0.0,3228.1794674365198,72254.43306070545,9724.862840978138,0.0,0.0,0.0,0.0,1129.8268918519489,1571.7637046241678,6779.821796371699,222.7262236456437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  23:00:00,1166148.5439702806,11661485.439702806,1166148.5439702806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.9748795615213,1560.3835913158644,6351.866393812849,166.18025447489678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  24:00:00,1169714.2633230922,11697142.63323092,1169714.2633230922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.4596505844427,1609.0706925483035,5979.251802437899,46.27975210838411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1303.2425769999923,1632.4606080776524,5598.863949394402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.7836077205457,1628.8375872874922,5158.641170695071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259.7407999196747,1619.6405241770645,4764.913445983943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262.6924967290898,1610.943550550348,4449.037756013167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.9312090664938,431.06264018086628,317.46580719327707,104.71789022742026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.622801895859,1607.0246148756822,4228.7946120013179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4597.510638584031,0.0,0.0,0.0,0.0,32079.78576429163,24444.87527721301,25406.454301848655,18294.9133275404,6397.871712584325,4610.347930151854,5948.1285696460049,3736.991131798162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1353.2629598143258,1591.0122945374304,4114.920560010605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  07:00:00,1638275.5420621965,16382755.420621966,1638275.5420621965,0.0,0.0,0.0,20247.740169042907,0.0,0.0,869.0513962170817,0.0,51885.53615719956,39244.2077169882,44897.46379426748,32889.94052664849,9799.363297653275,6637.476586874977,8871.008710821085,5609.816970419692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1355.5267040442007,1524.5887691381934,4189.151766811132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  08:00:00,4446747.899883104,44467478.99883104,4446747.899883104,0.0,0.0,0.0,12745.797154176356,0.0,0.0,318.7043558089379,0.0,40124.23492652415,28703.361485670655,33409.59517193154,25253.686312827846,7167.93200050721,4813.228099876825,6474.508006443663,4314.094347243964,0.0,5630.5084369682,95632.7527060781,12594.43308514462,0.0,0.0,0.0,0.0,1184.466150234244,1487.5045403134837,4791.798080244047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  09:00:00,8191377.710310979,81913777.10310979,8191377.710310979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15033.550303473616,7633.215081547158,5217.7033633527639,9535.585003476843,3951.868272008396,2209.927337094155,2837.380910102838,2388.85866234768,0.0,0.0,80445.87065403043,11144.634365066237,0.0,0.0,0.0,0.0,1105.0561932656424,1579.8907820979746,6354.666679919232,23.42591619343555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  10:00:00,8686998.407500199,86869984.07500197,8686998.407500199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7276.2868433193,2816.529574390257,0.0,5161.827745925457,2749.14143470288,1438.6634353511429,1288.5616231947416,1651.155837523039,0.0,0.0,37272.34981880389,6474.150215574881,0.0,0.0,0.0,0.0,947.440962615438,1693.8458036202094,8061.707354180714,255.56685741266794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  11:00:00,8901913.526035183,89019135.2603518,8901913.526035183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0874194069792,5151.2370039358079,0.0,1240.3565197346955,1568.1563210156872,792.3597420883666,45.49186226156905,989.590325719388,0.0,0.0,2210.2333420496836,1402.6684495469702,0.0,0.0,0.0,0.0,821.7117391550514,1766.5657080814515,9157.33835007112,448.83160098372317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  12:00:00,10744359.573122809,107443595.73122812,10744359.573122809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.923544177439024,888.1107607275598,645.2150424182473,0.0,652.2613436680533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.7794731782819,1819.7900902230243,9975.380804679962,602.6395260918772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  13:00:00,13018479.609404566,130184796.09404567,13018479.609404566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.60108536409253,5277.8194906509129,0.0,789.5156328511365,1078.4939998033759,936.0511307376622,0.0,809.3418089027555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.2362142133267,1847.3617958352953,10489.123875696301,714.583770984801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  14:00:00,12341668.295676312,123416682.95676314,12341668.295676312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.71418408487788,418.8687915411279,0.0,136.37457242011099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.6490092960106,1863.963471927895,10840.105428697085,790.5897833434282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  15:00:00,7770331.6653741099,77703316.65374108,7770331.6653741099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2630.9935592174626,0.0,0.0,9.83368198450445,282.5299194373072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.0380889746049,1901.924761790394,11598.159938732473,886.8912593931815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  16:00:00,7537228.040744431,75372280.40744432,7537228.040744431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0386663753946547,290.6980583557295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.2935655095689,1945.1672130403848,12423.63256257021,986.9534762860917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  17:00:00,10051173.143897189,100511731.43897188,10051173.143897189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.401315063702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.3265759568416,1953.754763113557,12820.523638759942,1034.493738347156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  18:00:00,5938097.407307188,59380974.07307188,5938097.407307188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125.926739252185,5876.2072559992989,0.0,1153.9524707147114,1314.2131044150956,1240.0821755254086,143.4564592583069,763.1484374217494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.7341476384922,1865.37475439193,11944.3519840889,941.8663562445048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  19:00:00,4788344.215932433,47883442.15932431,4788344.215932433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11668.752479902249,12127.140690708993,0.0,7811.387661606976,2096.8937952543026,1736.6301207889874,1335.2864980608848,1426.9682782941375,0.0,0.0,0.0,559.4875780891674,0.0,0.0,0.0,0.0,759.6231263768424,1748.6496032824653,10414.156375268263,780.8243256952751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  20:00:00,3424605.0246394167,34246050.24639416,3424605.0246394167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14275.199423249827,13713.390032585563,4254.743740369837,9530.279143881473,2368.20231953013,1917.8220703916798,1816.0689913019026,1570.559577186954,0.0,0.0,0.0,1614.1881552718967,0.0,0.0,0.0,0.0,749.5136002857129,1674.1825849822083,9413.150509221428,665.0512069207356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  21:00:00,3884323.425555327,38843234.25555326,3884323.425555327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15882.743079300004,14708.629452766094,8588.967370868113,10851.677807975124,2560.306695793662,2052.9550258044216,2107.575104984227,1680.2031873979238,0.0,0.0,103.91588232830357,1891.5723571124054,0.0,0.0,0.0,0.0,748.5517462898928,1624.5533445133377,8754.224521367321,583.6755869737054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  22:00:00,1838625.3235241487,18386253.235241489,1838625.3235241487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20747.846715329546,17733.08742345452,15481.603104545735,14549.67650302923,3116.292483093622,2412.990207208303,2671.958350147172,2036.4350440578019,0.0,0.0,0.0,1127.8856727624555,0.0,0.042173690151373618,0.0,0.0,487.4786899186754,1584.9738644365637,8273.791599550996,522.4853314348087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  23:00:00,1164713.6750983445,11647136.750983444,1164713.6750983445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.30327992037959,1547.497342680054,7725.997749828344,432.10375219827287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  24:00:00,1170196.8157587117,11701968.157587115,1170196.8157587117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.81799482901598,1581.5742187379156,7377.782786311257,364.3080187852095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.8433580991206,1620.400175915214,7244.9204872924269,307.36451971811609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.150141986273657,1613.612279723591,6851.5095689036129,232.613917702412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1598.6367961901804,6447.030272661545,161.37179498460874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587.614917450386,6112.1921223091389,99.65861573283707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1580.622165688217,5856.724925829999,49.030907897092017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24716.762161868024,19798.457891960992,23067.391890963725,15853.818205266367,4505.976384459335,3327.920120704806,4407.5939902106069,2775.231457859345,0.0,0.0,0.0,0.0,364.340487531729,0.0,0.0,0.0,59130.03896511669,1582.6826166888405,5734.913643701536,27.943092999886387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  07:00:00,1638931.0972922389,16389310.97292239,1638931.0972922389,0.0,0.0,0.0,3885.0095649516008,0.0,61.77856019824227,606.5498283341057,0.0,42867.80867476091,33620.518604089106,41768.19556308314,29263.174496031246,6970.735714108328,5049.455611580202,6792.8984072519519,4384.569391707387,0.0,0.0,0.0,0.0,63.15159783869876,0.0,0.0,0.0,1.4125523735635433,1546.9040770904974,5632.42763052644,48.74420017502221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  08:00:00,4448527.264078935,44485272.64078935,4448527.264078935,0.0,0.0,0.0,2015.627660704299,0.0,98.23575661876576,556.6682053774626,0.0,34411.38894714187,27477.865828006372,34168.850823212655,23523.10422247629,5565.593699400798,4097.301644657541,5500.611030252362,3536.9733996264865,0.0,0.0,25051.59861269663,5163.247011598742,0.0,0.0,0.0,0.0,0.0,1481.201439077892,6075.860009836494,118.9608516451883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  09:00:00,8194655.486461194,81946554.86461194,8194655.486461194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11211.746828755395,12273.238511972299,11894.97845787958,8986.557727748503,2839.2771658716108,2322.3067028318234,2861.7502053498467,1846.660789943453,0.0,0.0,6715.750513284085,2782.906571613185,0.0,0.0,0.0,0.0,0.0,1556.9138680413365,7505.861635494908,256.5452055082393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  10:00:00,8690266.430418177,86902664.30418179,8690266.430418177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5350.883009609597,8508.136025699134,6669.282977287311,5822.660854042303,1941.2951110389223,1756.0061686092625,2049.4650889136926,1326.3677839030145,0.0,0.0,0.0,317.92436508658985,0.0,0.0,0.0,0.0,0.0,1663.423844082967,9092.75066412947,519.7704439839616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  11:00:00,8905860.766899823,89058607.66899821,8905860.766899823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2994.03808186322,13789.6623625015,4902.335691999512,4656.689327432319,1497.8033805410688,1494.2273231251036,1697.2670262503216,1118.7285720725748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1713.1714984100429,9943.238000777457,669.8584920563898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
