Date/Time,InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 06/28  17:00:00,322789967.9707728,826693077.8833808 
 06/28  18:00:00,324380838.41396376,826693077.8833808 
 06/28  19:00:00,326522215.13574048,826693077.8833808 
 06/28  20:00:00,328166048.16519817,826693077.8833808 
 06/28  21:00:00,328166048.16519817,826693077.8833808 
 06/28  22:00:00,337041981.7355389,791858908.6016902 
 06/28  23:00:00,263820706.4686827,530029939.0677935 
 06/28  24:00:00,263820706.4686827,530029939.0677935 
 06/29  01:00:00,263820706.4686827,530029939.0677935 
 06/29  02:00:00,263820706.4686827,530029939.0677935 
 06/29  03:00:00,263820706.4686827,530029939.0677935 
 06/29  04:00:00,263820706.4686827,530029939.0677935 
 06/29  05:00:00,263728081.46868087,530029939.0677935 
 06/29  06:00:00,262217386.9834091,530029939.0677935 
 06/29  07:00:00,390965113.4219974,963413257.5306101 
 06/29  08:00:00,700856581.6811243,1236853616.8250707 
 06/29  09:00:00,697890155.1383413,1236853616.8250707 
 06/29  10:00:00,696841229.1255243,1236853616.8250707 
 06/29  11:00:00,696520367.0574133,1236853616.8250707 
 06/29  12:00:00,696097943.6063993,1236853616.8250707 
 06/29  13:00:00,695683968.6244053,1236853616.8250707 
 06/29  14:00:00,695607932.4032227,1236853616.8250707 
 06/29  15:00:00,695555510.0940819,1236853616.8250707 
 06/29  16:00:00,322209836.05910578,826693077.8833808 
 06/29  17:00:00,323861802.17036488,826693077.8833808 
 06/29  18:00:00,324540389.6273067,826693077.8833808 
 06/29  19:00:00,326222287.40363308,826693077.8833808 
 06/29  20:00:00,328142979.6504974,826693077.8833808 
 06/29  21:00:00,328166048.16519817,826693077.8833808 
 06/29  22:00:00,337041981.7355389,791858908.6016902 
 06/29  23:00:00,263820706.4686827,530029939.0677935 
 06/29  24:00:00,263820706.4686827,530029939.0677935 
 06/30  01:00:00,263820706.4686827,530029939.0677935 
 06/30  02:00:00,263820706.4686827,530029939.0677935 
 06/30  03:00:00,263820706.4686827,530029939.0677935 
 06/30  04:00:00,263820706.4686827,530029939.0677935 
 06/30  05:00:00,263820706.4686827,530029939.0677935 
 06/30  06:00:00,262765953.01147367,530029939.0677935 
 06/30  07:00:00,390434805.1907121,963413257.5306101 
 06/30  08:00:00,700704868.7480792,1236853616.8250707 
 06/30  09:00:00,696916726.082727,1236853616.8250707 
 06/30  10:00:00,696772023.5814219,1236853616.8250707 
 06/30  11:00:00,696309155.3319063,1236853616.8250707 
 06/30  12:00:00,695253096.7043707,1236853616.8250707 
 06/30  13:00:00,695050333.4478839,1236853616.8250707 
 06/30  14:00:00,694974297.2267013,1236853616.8250707 
 06/30  15:00:00,695454821.0638461,1236853616.8250707 
 06/30  16:00:00,322289874.93032816,826693077.8833808 
 06/30  17:00:00,323791398.2618624,826693077.8833808 
 06/30  18:00:00,324534096.56291696,826693077.8833808 
 06/30  19:00:00,326401957.6169069,826693077.8833808 
 06/30  20:00:00,328149271.06359758,826693077.8833808 
 06/30  21:00:00,328166048.16519817,826693077.8833808 
 06/30  22:00:00,337041981.7355389,791858908.6016902 
 06/30  23:00:00,263820706.4686827,530029939.0677935 
 06/30  24:00:00,263820706.4686827,530029939.0677935 
 07/01  01:00:00,263820706.4686827,530029939.0677935 
 07/01  02:00:00,263820706.4686827,530029939.0677935 
 07/01  03:00:00,263820706.4686827,530029939.0677935 
 07/01  04:00:00,263820706.4686827,530029939.0677935 
 07/01  05:00:00,263820706.4686827,530029939.0677935 
 07/01  06:00:00,262775426.49730075,530029939.0677935 
 07/01  07:00:00,291495419.1020176,689972898.2361503 
 07/01  08:00:00,491073074.93308708,895053167.7069953 
 07/01  09:00:00,490119098.544054,895053167.7069953 
 07/01  10:00:00,489623375.1372371,895053167.7069953 
 07/01  11:00:00,489435631.3812308,895053167.7069953 
 07/01  12:00:00,489435631.3812308,895053167.7069953 
 07/01  13:00:00,489165280.3725816,895053167.7069953 
 07/01  14:00:00,488939987.8653741,895053167.7069953 
 07/01  15:00:00,488988801.24193575,895053167.7069953 
 07/01  16:00:00,489547661.9921611,895053167.7069953 
 07/01  17:00:00,490753675.6504271,895053167.7069953 
 07/01  18:00:00,258984923.0496087,530029939.0677935 
 07/01  19:00:00,262933834.33095709,530029939.0677935 
 07/01  20:00:00,263813818.46868248,530029939.0677935 
 07/01  21:00:00,263820706.4686827,530029939.0677935 
 07/01  22:00:00,263820706.4686827,530029939.0677935 
 07/01  23:00:00,263820706.4686827,530029939.0677935 
 07/01  24:00:00,263820706.4686827,530029939.0677935 
 07/02  01:00:00,245515387.65196867,479754243.47684499 
 07/02  02:00:00,245515387.65196867,479754243.47684499 
 07/02  03:00:00,245515387.65196867,479754243.47684499 
 07/02  04:00:00,245515387.65196867,479754243.47684499 
 07/02  05:00:00,245515387.65196867,479754243.47684499 
 07/02  06:00:00,244521441.92335487,479754243.47684499 
 07/02  07:00:00,243489229.72868989,479754243.47684499 
 07/02  08:00:00,348440617.18425127,691307517.4197934 
 07/02  09:00:00,348082380.1138354,691307517.4197934 
 07/02  10:00:00,348024658.89523348,691307517.4197934 
 07/02  11:00:00,347901726.6805293,691307517.4197934 
 07/02  12:00:00,347901726.6805293,691307517.4197934 
 07/02  13:00:00,347867932.8044481,691307517.4197934 
 07/02  14:00:00,347789080.4269254,691307517.4197934 
 07/02  15:00:00,347836955.0847071,691307517.4197934 
 07/02  16:00:00,243009961.0128206,479754243.47684499 
 07/02  17:00:00,243682544.91672538,479754243.47684499 
 07/02  18:00:00,244042943.03804729,479754243.47684499 
 07/02  19:00:00,244866799.2791645,479754243.47684499 
 07/02  20:00:00,245511943.65196855,479754243.47684499 
 07/02  21:00:00,245515387.65196867,479754243.47684499 
 07/02  22:00:00,245515387.65196867,479754243.47684499 
 07/02  23:00:00,245515387.65196867,479754243.47684499 
 07/02  24:00:00,245515387.65196867,479754243.47684499 
 07/03  01:00:00,263820706.4686827,530029939.0677935 
 07/03  02:00:00,263820706.4686827,530029939.0677935 
 07/03  03:00:00,263820706.4686827,530029939.0677935 
 07/03  04:00:00,263820706.4686827,530029939.0677935 
 07/03  05:00:00,263820706.4686827,530029939.0677935 
 07/03  06:00:00,263074831.46896053,530029939.0677935 
 07/03  07:00:00,390452281.3382126,963413257.5306101 
 07/03  08:00:00,699418846.3387144,1236853616.8250707 
 07/03  09:00:00,696897851.8434262,1236853616.8250707 
 07/03  10:00:00,695987394.4904955,1236853616.8250707 
 07/03  11:00:00,695253096.7043707,1236853616.8250707 
 07/03  12:00:00,695253096.7043707,1236853616.8250707 
 07/03  13:00:00,695886731.880892,1236853616.8250707 
 07/03  14:00:00,695709314.0314661,1236853616.8250707 
 07/03  15:00:00,695354132.0336104,1236853616.8250707 
 07/03  16:00:00,322190956.8659365,826693077.8833808 
 07/03  17:00:00,323690582.31615707,826693077.8833808 
 07/03  18:00:00,324827309.05094537,826693077.8833808 
 07/03  19:00:00,326274827.1144536,826693077.8833808 
 07/03  20:00:00,328109185.7744162,826693077.8833808 
 07/03  21:00:00,328166048.16519817,826693077.8833808 
 07/03  22:00:00,337041981.7355389,791858908.6016902 
 07/03  23:00:00,263820706.4686827,530029939.0677935 
 07/03  24:00:00,263820706.4686827,530029939.0677935 
 07/04  01:00:00,245515387.65196867,479754243.47684499 
 07/04  02:00:00,245515387.65196867,479754243.47684499 
 07/04  03:00:00,245515387.65196867,479754243.47684499 
 07/04  04:00:00,245515387.65196867,479754243.47684499 
 07/04  05:00:00,245515387.65196867,479754243.47684499 
 07/04  06:00:00,244140175.3556306,479754243.47684499 
 07/04  07:00:00,243590282.49139146,479754243.47684499 
 07/04  08:00:00,348797469.34766378,691307517.4197934 
 07/04  09:00:00,348574907.10007247,691307517.4197934 
 07/04  10:00:00,348544848.12637147,691307517.4197934 
 07/04  11:00:00,348359920.52670529,691307517.4197934 
 07/04  12:00:00,348593007.84142246,691307517.4197934 
 07/04  13:00:00,349113113.2722974,691307517.4197934 
 07/04  14:00:00,349058191.53987458,691307517.4197934 
 07/04  15:00:00,349096679.00985589,691307517.4197934 
 07/04  16:00:00,243801101.27258767,479754243.47684499 
 07/04  17:00:00,243905672.54365678,479754243.47684499 
 07/04  18:00:00,244548022.80636887,479754243.47684499 
 07/04  19:00:00,244867378.62207789,479754243.47684499 
 07/04  20:00:00,245498979.45196814,479754243.47684499 
 07/04  21:00:00,245515387.65196867,479754243.47684499 
 07/04  22:00:00,245515387.65196867,479754243.47684499 
 07/04  23:00:00,245515387.65196867,479754243.47684499 
 07/04  24:00:00,245515387.65196867,479754243.47684499 
 07/05  01:00:00,263820706.4686827,530029939.0677935 
 07/05  02:00:00,263820706.4686827,530029939.0677935 
 07/05  03:00:00,263820706.4686827,530029939.0677935 
 07/05  04:00:00,263820706.4686827,530029939.0677935 
 07/05  05:00:00,263820706.4686827,530029939.0677935 
 07/05  06:00:00,263229646.20331616,530029939.0677935 
 07/05  07:00:00,391031522.7824997,963413257.5306101 
 07/05  08:00:00,698877845.9035853,1236853616.8250707 
 07/05  09:00:00,696299268.8256061,1236853616.8250707 
 07/05  10:00:00,695253096.7043707,1236853616.8250707 
 07/05  11:00:00,695253096.7043707,1236853616.8250707 
 07/05  12:00:00,695253096.7043707,1236853616.8250707 
 07/05  13:00:00,694746188.5631536,1236853616.8250707 
 07/05  14:00:00,694239280.4219364,1236853616.8250707 
 07/05  15:00:00,694036517.1654495,1236853616.8250707 
 07/05  16:00:00,321993511.4694241,826693077.8833808 
 07/05  17:00:00,323419590.91962817,826693077.8833808 
 07/05  18:00:00,324595454.3964967,826693077.8833808 
 07/05  19:00:00,327320410.05258086,826693077.8833808 
 07/05  20:00:00,328166048.16519817,826693077.8833808 
 07/05  21:00:00,328166048.16519817,826693077.8833808 
 07/05  22:00:00,337041981.7355389,791858908.6016902 
 07/05  23:00:00,263820706.4686827,530029939.0677935 
 07/05  24:00:00,263820706.4686827,530029939.0677935 
 07/06  01:00:00,263820706.4686827,530029939.0677935 
 07/06  02:00:00,263820706.4686827,530029939.0677935 
 07/06  03:00:00,263820706.4686827,530029939.0677935 
 07/06  04:00:00,263820706.4686827,530029939.0677935 
 07/06  05:00:00,263820706.4686827,530029939.0677935 
 07/06  06:00:00,263728081.46868087,530029939.0677935 
 07/06  07:00:00,394031165.7661501,963413257.5306101 
 07/06  08:00:00,702517562.409748,1236853616.8250707 
 07/06  09:00:00,696980359.232369,1236853616.8250707 
 07/06  10:00:00,696299268.8256061,1236853616.8250707 
 07/06  11:00:00,695253096.7043707,1236853616.8250707 
 07/06  12:00:00,695151715.0761273,1236853616.8250707 
 07/06  13:00:00,694644806.9349102,1236853616.8250707 
 07/06  14:00:00,694036517.1654495,1236853616.8250707 
 07/06  15:00:00,694036517.1654495,1236853616.8250707 
 07/06  16:00:00,321720222.57794919,826693077.8833808 
 07/06  17:00:00,322481417.99472156,826693077.8833808 
 07/06  18:00:00,324479754.8270658,826693077.8833808 
 07/06  19:00:00,327438329.1095448,826693077.8833808 
 07/06  20:00:00,328166048.16519817,826693077.8833808 
 07/06  21:00:00,328166048.16519817,826693077.8833808 
 07/06  22:00:00,337041981.7355389,791858908.6016902 
 07/06  23:00:00,263820706.4686827,530029939.0677935 
 07/06  24:00:00,263820706.4686827,530029939.0677935 
 07/07  01:00:00,263820706.4686827,530029939.0677935 
 07/07  02:00:00,263820706.4686827,530029939.0677935 
 07/07  03:00:00,263820706.4686827,530029939.0677935 
 07/07  04:00:00,263820706.4686827,530029939.0677935 
 07/07  05:00:00,263820706.4686827,530029939.0677935 
 07/07  06:00:00,263721191.66080664,530029939.0677935 
 07/07  07:00:00,392271447.170248,963413257.5306101 
 07/07  08:00:00,699531618.5558958,1236853616.8250707 
 07/07  09:00:00,696841229.1255243,1236853616.8250707 
 07/07  10:00:00,695886731.880892,1236853616.8250707 
 07/07  11:00:00,695253096.7043707,1236853616.8250707 
 07/07  12:00:00,695253096.7043707,1236853616.8250707 
 07/07  13:00:00,694746188.5631536,1236853616.8250707 
 07/07  14:00:00,694239280.4219364,1236853616.8250707 
 07/07  15:00:00,694458940.6164638,1236853616.8250707 
 07/07  16:00:00,322058475.79146638,826693077.8833808 
 07/07  17:00:00,322952996.87927708,826693077.8833808 
 07/07  18:00:00,324387131.4783535,826693077.8833808 
 07/07  19:00:00,326442042.90608826,826693077.8833808 
 07/07  20:00:00,328149271.06359758,826693077.8833808 
 07/07  21:00:00,328166048.16519817,826693077.8833808 
 07/07  22:00:00,337041981.7355389,791858908.6016902 
 07/07  23:00:00,263820706.4686827,530029939.0677935 
 07/07  24:00:00,263820706.4686827,530029939.0677935 
 07/08  01:00:00,263820706.4686827,530029939.0677935 
 07/08  02:00:00,263820706.4686827,530029939.0677935 
 07/08  03:00:00,263820706.4686827,530029939.0677935 
 07/08  04:00:00,263820706.4686827,530029939.0677935 
 07/08  05:00:00,263820706.4686827,530029939.0677935 
 07/08  06:00:00,263625982.98285193,530029939.0677935 
 07/08  07:00:00,291905043.72805818,689972898.2361503 
 07/08  08:00:00,490832630.29525199,895053167.7069953 
 07/08  09:00:00,491782824.6573919,895053167.7069953 
 07/08  10:00:00,492008117.16459956,895053167.7069953 
 07/08  11:00:00,491313465.2673762,895053167.7069953 
 07/08  12:00:00,491476533.12638917,895053167.7069953 
 07/08  13:00:00,492066568.50077858,895053167.7069953 
 07/08  14:00:00,491838490.81856766,895053167.7069953 
 07/08  15:00:00,491992440.6984928,895053167.7069953 
 07/08  16:00:00,492184204.6892252,895053167.7069953 
 07/08  17:00:00,493245045.89949408,895053167.7069953 
 07/08  18:00:00,259600803.52290393,530029939.0677935 
 07/08  19:00:00,262895188.40890856,530029939.0677935 
 07/08  20:00:00,263787890.0686816,530029939.0677935 
 07/08  21:00:00,263820706.4686827,530029939.0677935 
 07/08  22:00:00,263820706.4686827,530029939.0677935 
 07/08  23:00:00,263820706.4686827,530029939.0677935 
 07/08  24:00:00,263820706.4686827,530029939.0677935 
 07/09  01:00:00,245515387.65196867,479754243.47684499 
 07/09  02:00:00,245515387.65196867,479754243.47684499 
 07/09  03:00:00,245515387.65196867,479754243.47684499 
 07/09  04:00:00,245515387.65196867,479754243.47684499 
 07/09  05:00:00,245515387.65196867,479754243.47684499 
 07/09  06:00:00,245326692.7480279,479754243.47684499 
 07/09  07:00:00,244040811.9714225,479754243.47684499 
 07/09  08:00:00,348441882.2548145,691307517.4197934 
 07/09  09:00:00,348080282.9761353,691307517.4197934 
 07/09  10:00:00,347959847.35393127,691307517.4197934 
 07/09  11:00:00,347901726.6805293,691307517.4197934 
 07/09  12:00:00,347901726.6805293,691307517.4197934 
 07/09  13:00:00,347845403.5537274,691307517.4197934 
 07/09  14:00:00,347777815.80156508,691307517.4197934 
 07/09  15:00:00,347766551.1762047,691307517.4197934 
 07/09  16:00:00,242971582.52699257,479754243.47684499 
 07/09  17:00:00,243553846.0353732,479754243.47684499 
 07/09  18:00:00,244253259.32333789,479754243.47684499 
 07/09  19:00:00,244881251.77916498,479754243.47684499 
 07/09  20:00:00,245510652.15196849,479754243.47684499 
 07/09  21:00:00,245515387.65196867,479754243.47684499 
 07/09  22:00:00,245515387.65196867,479754243.47684499 
 07/09  23:00:00,245515387.65196867,479754243.47684499 
 07/09  24:00:00,245515387.65196867,479754243.47684499 
 07/10  01:00:00,263820706.4686827,530029939.0677935 
 07/10  02:00:00,263820706.4686827,530029939.0677935 
 07/10  03:00:00,263820706.4686827,530029939.0677935 
 07/10  04:00:00,263820706.4686827,530029939.0677935 
 07/10  05:00:00,263820706.4686827,530029939.0677935 
 07/10  06:00:00,263820706.4686827,530029939.0677935 
 07/10  07:00:00,393243936.4616857,963413257.5306101 
 07/10  08:00:00,699168693.8973436,1236853616.8250707 
 07/10  09:00:00,696611143.1607165,1236853616.8250707 
 07/10  10:00:00,696520367.0574133,1236853616.8250707 
 07/10  11:00:00,696822354.8862236,1236853616.8250707 
 07/10  12:00:00,698258709.763035,1236853616.8250707 
 07/10  13:00:00,696853817.05742,1236853616.8250707 
 07/10  14:00:00,697484784.2958402,1236853616.8250707 
 07/10  15:00:00,698930629.8474856,1236853616.8250707 
 07/10  16:00:00,323845020.6653255,826693077.8833808 
 07/10  17:00:00,324054916.3937864,826693077.8833808 
 07/10  18:00:00,325167715.08121606,826693077.8833808 
 07/10  19:00:00,326306092.6295862,826693077.8833808 
 07/10  20:00:00,328109185.7744162,826693077.8833808 
 07/10  21:00:00,328166048.16519817,826693077.8833808 
 07/10  22:00:00,337041981.7355389,791858908.6016902 
 07/10  23:00:00,263820706.4686827,530029939.0677935 
 07/10  24:00:00,263820706.4686827,530029939.0677935 
 07/11  01:00:00,263820706.4686827,530029939.0677935 
 07/11  02:00:00,263820706.4686827,530029939.0677935 
 07/11  03:00:00,263820706.4686827,530029939.0677935 
 07/11  04:00:00,263820706.4686827,530029939.0677935 
 07/11  05:00:00,263820706.4686827,530029939.0677935 
 07/11  06:00:00,263728081.46868087,530029939.0677935 
 07/11  07:00:00,393014964.48538878,963413257.5306101 
 07/11  08:00:00,700535539.8583534,1236853616.8250707 
 07/11  09:00:00,700534281.5757334,1236853616.8250707 
 07/11  10:00:00,699799264.7709686,1236853616.8250707 
 07/11  11:00:00,699109006.8765453,1236853616.8250707 
 07/11  12:00:00,698580050.0036366,1236853616.8250707 
 07/11  13:00:00,698453315.2389903,1236853616.8250707 
 07/11  14:00:00,699621422.0520203,1236853616.8250707 
 07/11  15:00:00,698949509.0406548,1236853616.8250707 
 07/11  16:00:00,322803144.6386391,826693077.8833808 
 07/11  17:00:00,323845020.6653255,826693077.8833808 
 07/11  18:00:00,324181104.4038668,826693077.8833808 
 07/11  19:00:00,326151883.4951307,826693077.8833808 
 07/11  20:00:00,328142979.6504974,826693077.8833808 
